ORIGIN,ORIGIN_CITY_NAME,DEST,MONTH
PBI,"West Palm Beach/Palm Beach, FL",FPO,1
FPO,"Freeport, The Bahamas",PBI,1
FPO,"Freeport, The Bahamas",PBI,2
FPO,"Freeport, The Bahamas",PBI,2
PBI,"West Palm Beach/Palm Beach, FL",FPO,2
FPO,"Freeport, The Bahamas",PBI,3
FPO,"Freeport, The Bahamas",PBI,4
PBI,"West Palm Beach/Palm Beach, FL",FPO,4
PBI,"West Palm Beach/Palm Beach, FL",FPO,3
PBI,"West Palm Beach/Palm Beach, FL",FPO,5
FPO,"Freeport, The Bahamas",PBI,5
FPO,"Freeport, The Bahamas",PBI,5
FPO,"Freeport, The Bahamas",PBI,6
PBI,"West Palm Beach/Palm Beach, FL",FPO,6
FPO,"Freeport, The Bahamas",PBI,8
PBI,"West Palm Beach/Palm Beach, FL",FPO,8
PBI,"West Palm Beach/Palm Beach, FL",FPO,9
FPO,"Freeport, The Bahamas",PBI,10
FPO,"Freeport, The Bahamas",PBI,9
PBI,"West Palm Beach/Palm Beach, FL",FPO,10
PBI,"West Palm Beach/Palm Beach, FL",FPO,11
FPO,"Freeport, The Bahamas",PBI,11
FPO,"Freeport, The Bahamas",PBI,12
PBI,"West Palm Beach/Palm Beach, FL",FPO,12
BUF,"Buffalo, NY",YKF,9
YPQ,"Peterborough, Canada",BUF,6
YPQ,"Peterborough, Canada",BUF,4
YPQ,"Peterborough, Canada",BUF,10
YKF,"Kitchener, Canada",BUF,2
YPQ,"Peterborough, Canada",BUF,3
YKF,"Kitchener, Canada",BUF,5
YPQ,"Peterborough, Canada",BUF,11
EIS,"Road Town, British Virgin Islands",SJU,7
FLL,"Fort Lauderdale, FL",FPO,7
FPO,"Freeport, The Bahamas",FLL,7
SJU,"San Juan, PR",EIS,7
EIS,"Road Town, British Virgin Islands",SJU,1
FLL,"Fort Lauderdale, FL",FPO,1
FPO,"Freeport, The Bahamas",FLL,1
EIS,"Road Town, British Virgin Islands",SJU,2
FLL,"Fort Lauderdale, FL",FPO,2
FPO,"Freeport, The Bahamas",FLL,2
SJU,"San Juan, PR",EIS,1
EIS,"Road Town, British Virgin Islands",SJU,3
FLL,"Fort Lauderdale, FL",FPO,3
FLL,"Fort Lauderdale, FL",FPO,3
FPO,"Freeport, The Bahamas",FLL,3
FPO,"Freeport, The Bahamas",FLL,3
SJU,"San Juan, PR",EIS,2
SJU,"San Juan, PR",EIS,3
FLL,"Fort Lauderdale, FL",FPO,4
FLL,"Fort Lauderdale, FL",FPO,4
FPO,"Freeport, The Bahamas",FLL,4
FPO,"Freeport, The Bahamas",FLL,4
EIS,"Road Town, British Virgin Islands",SJU,4
EIS,"Road Town, British Virgin Islands",SJU,5
SJU,"San Juan, PR",EIS,4
SJU,"San Juan, PR",EIS,5
EIS,"Road Town, British Virgin Islands",SJU,6
FLL,"Fort Lauderdale, FL",FPO,5
FPO,"Freeport, The Bahamas",FLL,5
FLL,"Fort Lauderdale, FL",FPO,6
FPO,"Freeport, The Bahamas",FLL,6
SJU,"San Juan, PR",EIS,6
EIS,"Road Town, British Virgin Islands",SJU,8
FLL,"Fort Lauderdale, FL",FPO,8
FPO,"Freeport, The Bahamas",FLL,8
SJU,"San Juan, PR",EIS,8
SJU,"San Juan, PR",EIS,9
EIS,"Road Town, British Virgin Islands",SJU,10
FLL,"Fort Lauderdale, FL",FPO,10
FPO,"Freeport, The Bahamas",FLL,10
EIS,"Road Town, British Virgin Islands",SJU,9
FLL,"Fort Lauderdale, FL",FPO,9
FPO,"Freeport, The Bahamas",FLL,9
EIS,"Road Town, British Virgin Islands",SJU,11
SJU,"San Juan, PR",EIS,10
SJU,"San Juan, PR",EIS,11
FLL,"Fort Lauderdale, FL",FPO,11
FPO,"Freeport, The Bahamas",FLL,11
EIS,"Road Town, British Virgin Islands",SJU,12
FLL,"Fort Lauderdale, FL",FPO,12
FPO,"Freeport, The Bahamas",FLL,12
SJU,"San Juan, PR",EIS,12
YYJ,"Victoria, Canada",SEA,7
SEA,"Seattle, WA",YYJ,7
SEA,"Seattle, WA",YYJ,1
SEA,"Seattle, WA",YYJ,2
YYJ,"Victoria, Canada",SEA,1
YYJ,"Victoria, Canada",SEA,2
YYJ,"Victoria, Canada",SEA,3
SEA,"Seattle, WA",YYJ,3
SEA,"Seattle, WA",YYJ,4
YYJ,"Victoria, Canada",SEA,4
YYJ,"Victoria, Canada",SEA,5
SEA,"Seattle, WA",YYJ,5
YYJ,"Victoria, Canada",SEA,6
SEA,"Seattle, WA",YYJ,6
YYJ,"Victoria, Canada",SEA,8
SEA,"Seattle, WA",YYJ,8
SEA,"Seattle, WA",YYJ,9
YYJ,"Victoria, Canada",SEA,9
SEA,"Seattle, WA",YYJ,10
YYJ,"Victoria, Canada",SEA,10
SEA,"Seattle, WA",YYJ,11
YYJ,"Victoria, Canada",SEA,11
YYJ,"Victoria, Canada",SEA,12
SEA,"Seattle, WA",YYJ,12
YYZ,"Toronto, Canada",ROC,9
ROC,"Rochester, NY",YYZ,12
ROC,"Rochester, NY",YYZ,3
ROC,"Rochester, NY",YYZ,3
YYZ,"Toronto, Canada",ROC,12
OPF,"Miami, FL",FPO,12
BKL,"Cleveland, OH",YXU,7
FPO,"Freeport, The Bahamas",OPF,12
MIA,"Miami, FL",FPO,7
MIA,"Miami, FL",FPO,7
MIA,"Miami, FL",FPO,7
FPO,"Freeport, The Bahamas",MIA,7
FPO,"Freeport, The Bahamas",MIA,7
FPO,"Freeport, The Bahamas",MIA,7
YXU,"London, Canada",IAG,7
MIA,"Miami, FL",FPO,1
MIA,"Miami, FL",FPO,1
MIA,"Miami, FL",FPO,1
MIA,"Miami, FL",FPO,1
FPO,"Freeport, The Bahamas",MIA,1
FPO,"Freeport, The Bahamas",MIA,1
FPO,"Freeport, The Bahamas",MIA,1
FPO,"Freeport, The Bahamas",MIA,1
FPO,"Freeport, The Bahamas",MIA,2
FPO,"Freeport, The Bahamas",MIA,2
FPO,"Freeport, The Bahamas",MIA,2
FPO,"Freeport, The Bahamas",MIA,2
MIA,"Miami, FL",FPO,2
MIA,"Miami, FL",FPO,2
MIA,"Miami, FL",FPO,2
MIA,"Miami, FL",FPO,2
FPO,"Freeport, The Bahamas",MIA,3
FPO,"Freeport, The Bahamas",MIA,3
FPO,"Freeport, The Bahamas",MIA,3
MIA,"Miami, FL",FPO,3
MIA,"Miami, FL",FPO,3
MIA,"Miami, FL",FPO,3
FPO,"Freeport, The Bahamas",MIA,4
FPO,"Freeport, The Bahamas",MIA,4
FPO,"Freeport, The Bahamas",MIA,4
MIA,"Miami, FL",FPO,4
MIA,"Miami, FL",FPO,4
MIA,"Miami, FL",FPO,4
MIA,"Miami, FL",FPO,4
MIA,"Miami, FL",FPO,5
MIA,"Miami, FL",FPO,5
MIA,"Miami, FL",FPO,5
FPO,"Freeport, The Bahamas",MIA,5
FPO,"Freeport, The Bahamas",MIA,5
FPO,"Freeport, The Bahamas",MIA,5
FPO,"Freeport, The Bahamas",MIA,6
FPO,"Freeport, The Bahamas",MIA,6
FPO,"Freeport, The Bahamas",MIA,6
FPO,"Freeport, The Bahamas",MIA,6
MIA,"Miami, FL",FPO,6
MIA,"Miami, FL",FPO,6
MIA,"Miami, FL",FPO,6
MIA,"Miami, FL",FPO,6
FPO,"Freeport, The Bahamas",MIA,8
FPO,"Freeport, The Bahamas",MIA,8
FPO,"Freeport, The Bahamas",MIA,8
FPO,"Freeport, The Bahamas",MIA,8
MIA,"Miami, FL",FPO,8
MIA,"Miami, FL",FPO,8
MIA,"Miami, FL",FPO,8
MIA,"Miami, FL",FPO,8
MIA,"Miami, FL",FPO,9
MIA,"Miami, FL",FPO,9
MIA,"Miami, FL",FPO,9
FPO,"Freeport, The Bahamas",MIA,10
FPO,"Freeport, The Bahamas",MIA,10
FPO,"Freeport, The Bahamas",MIA,10
FPO,"Freeport, The Bahamas",MIA,10
FPO,"Freeport, The Bahamas",MIA,9
FPO,"Freeport, The Bahamas",MIA,9
FPO,"Freeport, The Bahamas",MIA,9
FPO,"Freeport, The Bahamas",MIA,9
MIA,"Miami, FL",FPO,10
MIA,"Miami, FL",FPO,10
MIA,"Miami, FL",FPO,10
MIA,"Miami, FL",FPO,10
FPO,"Freeport, The Bahamas",MIA,11
FPO,"Freeport, The Bahamas",MIA,11
FPO,"Freeport, The Bahamas",MIA,11
FPO,"Freeport, The Bahamas",MIA,11
MIA,"Miami, FL",FPO,11
MIA,"Miami, FL",FPO,11
MIA,"Miami, FL",FPO,11
MIA,"Miami, FL",FPO,11
FPO,"Freeport, The Bahamas",MIA,12
FPO,"Freeport, The Bahamas",MIA,12
FPO,"Freeport, The Bahamas",MIA,12
FPO,"Freeport, The Bahamas",MIA,12
MIA,"Miami, FL",FPO,12
MIA,"Miami, FL",FPO,12
MIA,"Miami, FL",FPO,12
MIA,"Miami, FL",FPO,12
SXM,"Philipsburg, Netherlands Antilles",STX,3
SXM,"Philipsburg, Netherlands Antilles",STX,11
SXM,"Philipsburg, Netherlands Antilles",STX,1
SXM,"Philipsburg, Netherlands Antilles",STX,12
SXM,"Philipsburg, Netherlands Antilles",STX,2
SXM,"Philipsburg, Netherlands Antilles",STX,2
SXM,"Philipsburg, Netherlands Antilles",STX,11
SXM,"Philipsburg, Netherlands Antilles",STX,4
STX,"Christiansted, VI",SXM,12
SXM,"Philipsburg, Netherlands Antilles",STX,7
SXM,"Philipsburg, Netherlands Antilles",STX,1
YYZ,"Toronto, Canada",ERI,8
YKF,"Kitchener, Canada",PHN,11
YKF,"Kitchener, Canada",PHN,9
YXU,"London, Canada",CLE,6
CLE,"Cleveland, OH",YXU,6
YXU,"London, Canada",CLE,2
CLE,"Cleveland, OH",YXU,9
CLE,"Cleveland, OH",YXU,1
CLE,"Cleveland, OH",YXU,6
MFE,"Mission/McAllen/Edinburg, TX",MTY,1
MTY,"Monterrey, Mexico",MFE,12
YVR,"Vancouver, Canada",BFI,1
YVR,"Vancouver, Canada",BFI,2
YXU,"London, Canada",BUF,7
YXU,"London, Canada",BUF,10
BUF,"Buffalo, NY",YXU,11
YXU,"London, Canada",BUF,11
YXU,"London, Canada",BUF,12
STT,"Charlotte Amalie, VI",SXM,4
STT,"Charlotte Amalie, VI",SXM,10
STT,"Charlotte Amalie, VI",SXM,11
DTW,"Detroit, MI",YXU,7
DTW,"Detroit, MI",YXU,7
YXU,"London, Canada",DTW,7
YXU,"London, Canada",DTW,7
DTW,"Detroit, MI",YXU,1
DTW,"Detroit, MI",YXU,1
DTW,"Detroit, MI",YXU,2
DTW,"Detroit, MI",YXU,2
YXU,"London, Canada",DTW,1
YXU,"London, Canada",DTW,1
DTW,"Detroit, MI",YXU,3
DTW,"Detroit, MI",YXU,3
DTW,"Detroit, MI",YXU,3
YXU,"London, Canada",DTW,2
YXU,"London, Canada",DTW,2
YXU,"London, Canada",DTW,3
YXU,"London, Canada",DTW,3
YXU,"London, Canada",DTW,3
DTW,"Detroit, MI",YXU,4
DTW,"Detroit, MI",YXU,4
DTW,"Detroit, MI",YXU,5
DTW,"Detroit, MI",YXU,5
YXU,"London, Canada",DTW,4
YXU,"London, Canada",DTW,4
YXU,"London, Canada",DTW,5
YXU,"London, Canada",DTW,5
DTW,"Detroit, MI",YXU,6
DTW,"Detroit, MI",YXU,6
YXU,"London, Canada",DTW,6
YXU,"London, Canada",DTW,6
DTW,"Detroit, MI",YXU,8
DTW,"Detroit, MI",YXU,8
YXU,"London, Canada",DTW,8
YXU,"London, Canada",DTW,8
YXU,"London, Canada",DTW,9
YXU,"London, Canada",DTW,9
DTW,"Detroit, MI",YXU,10
DTW,"Detroit, MI",YXU,10
DTW,"Detroit, MI",YXU,9
DTW,"Detroit, MI",YXU,9
DTW,"Detroit, MI",YXU,11
DTW,"Detroit, MI",YXU,11
YXU,"London, Canada",DTW,10
YXU,"London, Canada",DTW,10
LRD,"Laredo, TX",NTR,11
YXU,"London, Canada",DTW,11
YXU,"London, Canada",DTW,11
DTW,"Detroit, MI",YXU,12
DTW,"Detroit, MI",YXU,12
YXU,"London, Canada",DTW,12
YXU,"London, Canada",DTW,12
AXA,"The Valley, Anguilla",STT,2
LAX,"Los Angeles, CA",TIJ,7
YVR,"Vancouver, Canada",SEA,7
YVR,"Vancouver, Canada",SEA,7
YVR,"Vancouver, Canada",SEA,7
YVR,"Vancouver, Canada",SEA,7
YVR,"Vancouver, Canada",SEA,7
YVR,"Vancouver, Canada",SEA,7
YVR,"Vancouver, Canada",SEA,7
SEA,"Seattle, WA",YVR,7
SEA,"Seattle, WA",YVR,7
SEA,"Seattle, WA",YVR,7
SEA,"Seattle, WA",YVR,7
SEA,"Seattle, WA",YVR,7
SEA,"Seattle, WA",YVR,7
SEA,"Seattle, WA",YVR,7
TIJ,"Tijuana, Mexico",LAX,7
TIJ,"Tijuana, Mexico",LAX,7
LAX,"Los Angeles, CA",TIJ,1
LAX,"Los Angeles, CA",TIJ,1
SEA,"Seattle, WA",YVR,1
SEA,"Seattle, WA",YVR,1
SEA,"Seattle, WA",YVR,1
SEA,"Seattle, WA",YVR,1
SEA,"Seattle, WA",YVR,1
SEA,"Seattle, WA",YVR,2
SEA,"Seattle, WA",YVR,2
SEA,"Seattle, WA",YVR,2
TIJ,"Tijuana, Mexico",LAX,1
YVR,"Vancouver, Canada",SEA,1
YVR,"Vancouver, Canada",SEA,1
YVR,"Vancouver, Canada",SEA,1
YVR,"Vancouver, Canada",SEA,1
LAX,"Los Angeles, CA",TIJ,2
LAX,"Los Angeles, CA",TIJ,2
TIJ,"Tijuana, Mexico",LAX,2
TIJ,"Tijuana, Mexico",LAX,2
TIJ,"Tijuana, Mexico",LAX,2
TIJ,"Tijuana, Mexico",LAX,2
YVR,"Vancouver, Canada",SEA,2
YVR,"Vancouver, Canada",SEA,2
TIJ,"Tijuana, Mexico",LAX,3
TIJ,"Tijuana, Mexico",LAX,3
TIJ,"Tijuana, Mexico",LAX,3
YVR,"Vancouver, Canada",SEA,3
YVR,"Vancouver, Canada",SEA,3
LAX,"Los Angeles, CA",TIJ,3
SEA,"Seattle, WA",YVR,3
SEA,"Seattle, WA",YVR,3
SEA,"Seattle, WA",YVR,3
LAX,"Los Angeles, CA",TIJ,4
SEA,"Seattle, WA",YVR,4
SEA,"Seattle, WA",YVR,4
SEA,"Seattle, WA",YVR,4
SEA,"Seattle, WA",YVR,4
SEA,"Seattle, WA",YVR,4
SEA,"Seattle, WA",YVR,4
LAX,"Los Angeles, CA",TIJ,5
LAX,"Los Angeles, CA",TIJ,5
TIJ,"Tijuana, Mexico",LAX,4
TIJ,"Tijuana, Mexico",LAX,4
YVR,"Vancouver, Canada",SEA,4
YVR,"Vancouver, Canada",SEA,4
YVR,"Vancouver, Canada",SEA,4
YVR,"Vancouver, Canada",SEA,4
YVR,"Vancouver, Canada",SEA,4
YVR,"Vancouver, Canada",SEA,4
TIJ,"Tijuana, Mexico",LAX,5
TIJ,"Tijuana, Mexico",LAX,5
YVR,"Vancouver, Canada",SEA,5
YVR,"Vancouver, Canada",SEA,5
YVR,"Vancouver, Canada",SEA,5
YVR,"Vancouver, Canada",SEA,5
YVR,"Vancouver, Canada",SEA,5
SEA,"Seattle, WA",YVR,5
SEA,"Seattle, WA",YVR,5
SEA,"Seattle, WA",YVR,5
SEA,"Seattle, WA",YVR,5
SEA,"Seattle, WA",YVR,5
SEA,"Seattle, WA",YVR,5
LAX,"Los Angeles, CA",TIJ,6
YVR,"Vancouver, Canada",SEA,6
YVR,"Vancouver, Canada",SEA,6
YVR,"Vancouver, Canada",SEA,6
YVR,"Vancouver, Canada",SEA,6
YVR,"Vancouver, Canada",SEA,6
SEA,"Seattle, WA",YVR,6
SEA,"Seattle, WA",YVR,6
SEA,"Seattle, WA",YVR,6
SEA,"Seattle, WA",YVR,6
TIJ,"Tijuana, Mexico",LAX,6
TIJ,"Tijuana, Mexico",LAX,6
LAX,"Los Angeles, CA",TIJ,8
LAX,"Los Angeles, CA",TIJ,8
SEA,"Seattle, WA",YVR,8
SEA,"Seattle, WA",YVR,8
SEA,"Seattle, WA",YVR,8
TIJ,"Tijuana, Mexico",LAX,8
TIJ,"Tijuana, Mexico",LAX,8
YVR,"Vancouver, Canada",SEA,8
YVR,"Vancouver, Canada",SEA,8
YVR,"Vancouver, Canada",SEA,8
YVR,"Vancouver, Canada",SEA,8
LAX,"Los Angeles, CA",TIJ,9
SEA,"Seattle, WA",YVR,9
SEA,"Seattle, WA",YVR,9
SEA,"Seattle, WA",YVR,9
TIJ,"Tijuana, Mexico",LAX,9
TIJ,"Tijuana, Mexico",LAX,9
YVR,"Vancouver, Canada",SEA,9
YVR,"Vancouver, Canada",SEA,9
YVR,"Vancouver, Canada",SEA,9
LAX,"Los Angeles, CA",TIJ,10
LAX,"Los Angeles, CA",TIJ,10
SEA,"Seattle, WA",YVR,10
SEA,"Seattle, WA",YVR,10
TIJ,"Tijuana, Mexico",LAX,10
TIJ,"Tijuana, Mexico",LAX,10
YVR,"Vancouver, Canada",SEA,10
YVR,"Vancouver, Canada",SEA,10
YVR,"Vancouver, Canada",SEA,10
YVR,"Vancouver, Canada",SEA,10
YVR,"Vancouver, Canada",SEA,10
YVR,"Vancouver, Canada",SEA,10
SEA,"Seattle, WA",YVR,11
SEA,"Seattle, WA",YVR,11
SEA,"Seattle, WA",YVR,11
LAX,"Los Angeles, CA",TIJ,11
LAX,"Los Angeles, CA",TIJ,11
TIJ,"Tijuana, Mexico",LAX,11
TIJ,"Tijuana, Mexico",LAX,11
YVR,"Vancouver, Canada",SEA,11
TIJ,"Tijuana, Mexico",LAX,12
TIJ,"Tijuana, Mexico",LAX,12
YVR,"Vancouver, Canada",SEA,12
LAX,"Los Angeles, CA",TIJ,12
SEA,"Seattle, WA",YVR,12
SEA,"Seattle, WA",YVR,12
LRD,"Laredo, TX",MTY,7
LRD,"Laredo, TX",MTY,7
LRD,"Laredo, TX",MTY,7
MTY,"Monterrey, Mexico",LRD,7
MTY,"Monterrey, Mexico",LRD,7
MTY,"Monterrey, Mexico",LRD,7
MTY,"Monterrey, Mexico",LRD,7
LRD,"Laredo, TX",MTY,1
MTY,"Monterrey, Mexico",LRD,1
MTY,"Monterrey, Mexico",LRD,1
MTY,"Monterrey, Mexico",LRD,2
MTY,"Monterrey, Mexico",LRD,2
MTY,"Monterrey, Mexico",LRD,2
LRD,"Laredo, TX",MTY,2
LRD,"Laredo, TX",MTY,2
LRD,"Laredo, TX",MTY,2
LRD,"Laredo, TX",MTY,3
LRD,"Laredo, TX",MTY,3
LRD,"Laredo, TX",MTY,3
LRD,"Laredo, TX",MTY,3
LRD,"Laredo, TX",MTY,3
LRD,"Laredo, TX",MTY,3
MTY,"Monterrey, Mexico",LRD,4
MTY,"Monterrey, Mexico",LRD,4
MTY,"Monterrey, Mexico",LRD,4
MTY,"Monterrey, Mexico",LRD,4
MTY,"Monterrey, Mexico",LRD,4
MTY,"Monterrey, Mexico",LRD,3
MTY,"Monterrey, Mexico",LRD,3
MTY,"Monterrey, Mexico",LRD,3
MTY,"Monterrey, Mexico",LRD,3
MTY,"Monterrey, Mexico",LRD,3
LRD,"Laredo, TX",MTY,4
LRD,"Laredo, TX",MTY,4
LRD,"Laredo, TX",MTY,4
LRD,"Laredo, TX",MTY,4
LRD,"Laredo, TX",MTY,5
LRD,"Laredo, TX",MTY,5
LRD,"Laredo, TX",MTY,5
LRD,"Laredo, TX",MTY,5
LRD,"Laredo, TX",MTY,5
LRD,"Laredo, TX",MTY,5
MTY,"Monterrey, Mexico",LRD,5
MTY,"Monterrey, Mexico",LRD,5
MTY,"Monterrey, Mexico",LRD,5
MTY,"Monterrey, Mexico",LRD,5
MTY,"Monterrey, Mexico",LRD,5
MTY,"Monterrey, Mexico",LRD,5
LRD,"Laredo, TX",MTY,6
LRD,"Laredo, TX",MTY,6
LRD,"Laredo, TX",MTY,6
LRD,"Laredo, TX",MTY,6
MTY,"Monterrey, Mexico",LRD,6
MTY,"Monterrey, Mexico",LRD,6
MTY,"Monterrey, Mexico",LRD,6
MTY,"Monterrey, Mexico",LRD,8
MTY,"Monterrey, Mexico",LRD,8
LRD,"Laredo, TX",MTY,8
LRD,"Laredo, TX",MTY,8
LRD,"Laredo, TX",MTY,9
LRD,"Laredo, TX",MTY,9
LRD,"Laredo, TX",MTY,9
MTY,"Monterrey, Mexico",LRD,9
MTY,"Monterrey, Mexico",LRD,9
LRD,"Laredo, TX",MTY,10
LRD,"Laredo, TX",MTY,10
MTY,"Monterrey, Mexico",LRD,10
MTY,"Monterrey, Mexico",LRD,10
MTY,"Monterrey, Mexico",LRD,10
MTY,"Monterrey, Mexico",LRD,11
MTY,"Monterrey, Mexico",LRD,11
MTY,"Monterrey, Mexico",LRD,11
MTY,"Monterrey, Mexico",LRD,11
LRD,"Laredo, TX",MTY,11
LRD,"Laredo, TX",MTY,11
MTY,"Monterrey, Mexico",LRD,12
MTY,"Monterrey, Mexico",LRD,12
MTY,"Monterrey, Mexico",LRD,12
MTY,"Monterrey, Mexico",LRD,12
LRD,"Laredo, TX",MTY,12
LRD,"Laredo, TX",MTY,12
LRD,"Laredo, TX",MTY,12
LRD,"Laredo, TX",MTY,12
YXU,"London, Canada",YIP,7
YIP,"Detroit, MI",YXU,7
YIP,"Detroit, MI",YXU,1
YXU,"London, Canada",YIP,1
YIP,"Detroit, MI",YXU,2
YIP,"Detroit, MI",YXU,2
YXU,"London, Canada",YIP,2
YIP,"Detroit, MI",YXU,3
YIP,"Detroit, MI",YXU,3
YIP,"Detroit, MI",YXU,3
YXU,"London, Canada",YIP,3
YXU,"London, Canada",YIP,3
PHN,"Port Huron, MI",YHM,3
YXU,"London, Canada",YIP,4
YXU,"London, Canada",YIP,6
YXU,"London, Canada",YIP,6
YIP,"Detroit, MI",YXU,6
YIP,"Detroit, MI",YXU,6
YXU,"London, Canada",YIP,8
YXU,"London, Canada",YIP,8
YIP,"Detroit, MI",YXU,8
YIP,"Detroit, MI",YXU,8
YHM,"Hamilton, Canada",PHN,9
YIP,"Detroit, MI",YXU,9
YIP,"Detroit, MI",YXU,9
YXU,"London, Canada",YIP,9
YIP,"Detroit, MI",YXU,10
YXU,"London, Canada",YIP,10
YXU,"London, Canada",YIP,10
YHM,"Hamilton, Canada",PHN,11
YIP,"Detroit, MI",YXU,11
YXU,"London, Canada",YIP,11
YXU,"London, Canada",YIP,11
YXU,"London, Canada",YIP,11
YIP,"Detroit, MI",YXU,12
YIP,"Detroit, MI",YXU,12
YIP,"Detroit, MI",YXU,12
YXU,"London, Canada",YIP,12
YXU,"London, Canada",YIP,12
GFK,"Grand Forks, ND",YWG,6
STX,"Christiansted, VI",SKB,12
STX,"Christiansted, VI",SKB,2
STX,"Christiansted, VI",SKB,11
MBS,"Saginaw/Bay City/Midland, MI",YXU,10
SYR,"Syracuse, NY",YOW,10
CLE,"Cleveland, OH",YHM,7
PUJ,"Punta Cana, Dominican Republic",SJU,7
PUJ,"Punta Cana, Dominican Republic",SJU,7
PUJ,"Punta Cana, Dominican Republic",SJU,7
PUJ,"Punta Cana, Dominican Republic",SJU,7
SJU,"San Juan, PR",PUJ,7
SJU,"San Juan, PR",PUJ,7
SJU,"San Juan, PR",PUJ,7
SJU,"San Juan, PR",PUJ,7
PUJ,"Punta Cana, Dominican Republic",SJU,1
PUJ,"Punta Cana, Dominican Republic",SJU,1
PUJ,"Punta Cana, Dominican Republic",SJU,1
PUJ,"Punta Cana, Dominican Republic",SJU,1
PUJ,"Punta Cana, Dominican Republic",SJU,2
PUJ,"Punta Cana, Dominican Republic",SJU,2
PUJ,"Punta Cana, Dominican Republic",SJU,2
SJU,"San Juan, PR",PUJ,1
SJU,"San Juan, PR",PUJ,1
SJU,"San Juan, PR",PUJ,1
SJU,"San Juan, PR",PUJ,2
SJU,"San Juan, PR",PUJ,2
SJU,"San Juan, PR",PUJ,2
SJU,"San Juan, PR",PUJ,3
SJU,"San Juan, PR",PUJ,3
