ORIGIN,ORIGIN_CITY_NAME,DEST,MONTH
ILN,"Wilmington, OH",ILN,4
ANC,"Anchorage, AK",ANC,10
PKA,"Napaskiak, AK",PKA,8
UMT,"Umiat, AK",UMT,8
MYR,"Myrtle Beach, SC",MYR,1
MSP,"Minneapolis, MN",MSP,2
KYU,"Koyukuk, AK",KYU,11
SIT,"Sitka, AK",SIT,1
DUT,"Unalaska, AK",DUT,3
STL,"St. Louis, MO",STL,3
MCG,"McGrath, AK",MCG,12
CLT,"Charlotte, NC",CLT,12
FWA,"Fort Wayne, IN",FWA,12
FBK,"Fairbanks, AK",FBK,6
WFB,"Ketchikan, AK",WFB,6
WYB,"Yes Bay, AK",WYB,6
KKB,"Kitoi Bay, AK",KKB,8
ACY,"Atlantic City, NJ",ACY,7
MYR,"Myrtle Beach, SC",MYR,8
KNK,"Kokhanok, AK",KNK,9
ATT,"Atmautluak, AK",ATT,10
PSM,"Portsmouth, NH",PSM,11
CDB,"Cold Bay, AK",CDB,11
CDB,"Cold Bay, AK",CDB,12
IAD,"Washington, DC",IAD,7
OTZ,"Kotzebue, AK",OTZ,12
SXP,"Sheldon Point, AK",SXP,12
MSP,"Minneapolis, MN",MSP,1
ILI,"Iliamna, AK",ILI,5
LKE,"Seattle, WA",LKE,5
OME,"Nome, AK",OME,8
SCC,"Deadhorse, AK",SCC,1
KCQ,"Chignik, AK",KCQ,2
DEN,"Denver, CO",DEN,2
FWA,"Fort Wayne, IN",FWA,3
CDB,"Cold Bay, AK",CDB,3
VGT,"Las Vegas, NV",VGT,5
KPV,"Perryville, AK",KPV,5
PQI,"Presque Isle/Houlton, ME",PQI,7
KLN,"Larsen Bay, AK",KLN,8
CHS,"Charleston, SC",CHS,6
HOM,"Homer, AK",HOM,11
OTZ,"Kotzebue, AK",OTZ,1
SHV,"Shreveport, LA",SHV,1
FRD,"Friday Harbor, WA",FRD,7
ADQ,"Kodiak, AK",ADQ,4
MIO,"Miami, OK",MIO,4
OTZ,"Kotzebue, AK",OTZ,5
LAS,"Las Vegas, NV",LAS,7
HOM,"Homer, AK",HOM,6
ARC,"Arctic Village, AK",ARC,8
CKB,"Clarksburg/Fairmont, WV",CKB,1
IAD,"Washington, DC",IAD,10
TTN,"Trenton, NJ",TTN,1
MSP,"Minneapolis, MN",MSP,4
WAA,"Wales, AK",WAA,4
ILI,"Iliamna, AK",ILI,4
AKI,"Akiak, AK",AKI,5
UNK,"Unalakleet, AK",UNK,6
ANI,"Aniak, AK",ANI,7
ANV,"Anvik, AK",ANV,8
BQV,"Bartlett Cove, AK",BQV,8
PKA,"Napaskiak, AK",PKA,10
ART,"Watertown, NY",ART,10
COS,"Colorado Springs, CO",COS,10
EMK,"Emmonak, AK",EMK,7
RSW,"Fort Myers, FL",RSW,1
AKI,"Akiak, AK",AKI,6
GCN,"Grand Canyon, AZ",GCN,6
IAD,"Washington, DC",IAD,3
MDW,"Chicago, IL",MDW,2
TKE,"Tenakee, AK",TKE,7
CDB,"Cold Bay, AK",CDB,5
VGT,"Las Vegas, NV",VGT,4
DFW,"Dallas/Fort Worth, TX",DFW,9
AKN,"King Salmon, AK",AKN,6
SHV,"Shreveport, LA",SHV,8
MCE,"Merced, CA",MCE,4
SHH,"Shishmaref, AK",SHH,3
EKO,"Elko, NV",EKO,12
HSL,"Huslia, AK",HSL,5
BDL,"Hartford, CT",BDL,5
PDX,"Portland, OR",PDX,5
MCO,"Orlando, FL",MCO,1
FYU,"Fort Yukon, AK",FYU,2
LAX,"Los Angeles, CA",LAX,1
SCC,"Deadhorse, AK",SCC,7
MCG,"McGrath, AK",MCG,10
WFB,"Ketchikan, AK",WFB,7
PTH,"Port Heiden, AK",PTH,8
SJU,"San Juan, PR",SJU,2
FWA,"Fort Wayne, IN",FWA,2
GDC,"Greenville, SC",GDC,10
CPR,"Casper, WY",CPR,9
MIA,"Miami, FL",MIA,2
DAY,"Dayton, OH",DAY,5
IAD,"Washington, DC",IAD,6
SFO,"San Francisco, CA",SFO,6
DOV,"Dover, DE",DOV,8
AKP,"Anaktuvuk Pass, AK",AKP,9
MSP,"Minneapolis, MN",MSP,9
GCN,"Grand Canyon, AZ",GCN,4
PKA,"Napaskiak, AK",PKA,11
LAS,"Las Vegas, NV",LAS,12
KNW,"New Stuyahok, AK",KNW,4
DTW,"Detroit, MI",DTW,2
BRW,"Barrow, AK",BRW,3
SAT,"San Antonio, TX",SAT,1
PNS,"Pensacola, FL",PNS,4
DEN,"Denver, CO",DEN,8
FRD,"Friday Harbor, WA",FRD,8
LAS,"Las Vegas, NV",LAS,9
ALB,"Albany, NY",ALB,6
TUS,"Tucson, AZ",TUS,1
SKK,"Shaktoolik, AK",SKK,2
RBH,"Brooks Lodge, AK",RBH,9
PSM,"Portsmouth, NH",PSM,4
SGY,"Skagway, AK",SGY,5
BRW,"Barrow, AK",BRW,6
FAI,"Fairbanks, AK",FAI,2
DAL,"Dallas, TX",DAL,9
SCC,"Deadhorse, AK",SCC,10
DFW,"Dallas/Fort Worth, TX",DFW,10
BSZ,"Bartletts, AK",BSZ,5
DLG,"Dillingham, AK",DLG,5
KMO,"Manokotak, AK",KMO,12
FWA,"Fort Wayne, IN",FWA,11
BED,"Bedford, MA",BED,3
LBB,"Lubbock, TX",LBB,5
UNK,"Unalakleet, AK",UNK,5
MIA,"Miami, FL",MIA,10
KAE,"Kake, AK",KAE,8
SIT,"Sitka, AK",SIT,3
MSP,"Minneapolis, MN",MSP,3
JNU,"Juneau, AK",JNU,2
ILI,"Iliamna, AK",ILI,1
VGT,"Las Vegas, NV",VGT,8
JFK,"New York, NY",JFK,3
SAT,"San Antonio, TX",SAT,4
DUT,"Unalaska, AK",DUT,6
MCG,"McGrath, AK",MCG,11
FLL,"Fort Lauderdale, FL",FLL,7
OQS,"Sandy, AK",OQS,9
KYU,"Koyukuk, AK",KYU,3
VGT,"Las Vegas, NV",VGT,12
EGX,"Egegik, AK",EGX,11
MSP,"Minneapolis, MN",MSP,12
SJU,"San Juan, PR",SJU,6
BET,"Bethel, AK",BET,7
AKN,"King Salmon, AK",AKN,2
CMH,"Columbus, OH",CMH,1
AKN,"King Salmon, AK",AKN,3
RDU,"Raleigh/Durham, NC",RDU,3
BRW,"Barrow, AK",BRW,5
IND,"Indianapolis, IN",IND,5
OME,"Nome, AK",OME,6
PTH,"Port Heiden, AK",PTH,6
MIA,"Miami, FL",MIA,6
HCR,"Holy Cross, AK",HCR,9
GAL,"Galena, AK",GAL,3
FAR,"Fargo, ND",FAR,7
ILI,"Iliamna, AK",ILI,3
TTN,"Trenton, NJ",TTN,4
KSM,"St. Mary's, AK",KSM,5
JFK,"New York, NY",JFK,7
MYR,"Myrtle Beach, SC",MYR,7
GAL,"Galena, AK",GAL,1
RSW,"Fort Myers, FL",RSW,9
ELP,"El Paso, TX",ELP,9
DUT,"Unalaska, AK",DUT,7
HOM,"Homer, AK",HOM,12
ANI,"Aniak, AK",ANI,5
MCG,"McGrath, AK",MCG,5
GSO,"Greensboro/High Point, NC",GSO,10
HNL,"Honolulu, HI",HNL,11
DAY,"Dayton, OH",DAY,6
VEE,"Venetie, AK",VEE,8
ORD,"Chicago, IL",ORD,8
HOM,"Homer, AK",HOM,10
BHM,"Birmingham, AL",BHM,9
SOV,"Seldovia, AK",SOV,6
KYK,"Karluk, AK",KYK,8
OME,"Nome, AK",OME,2
EMK,"Emmonak, AK",EMK,1
UMT,"Umiat, AK",UMT,7
WNA,"Napakiak, AK",WNA,2
LKE,"Seattle, WA",LKE,2
LAS,"Las Vegas, NV",LAS,5
LKE,"Seattle, WA",LKE,6
AFW,"Dallas/Fort Worth, TX",AFW,3
HNH,"Hoonah, AK",HNH,5
LKE,"Seattle, WA",LKE,3
SGY,"Skagway, AK",SGY,6
TTN,"Trenton, NJ",TTN,6
OME,"Nome, AK",OME,7
NZC,"Jacksonville, FL",NZC,7
PIE,"St. Petersburg, FL",PIE,7
GSO,"Greensboro/High Point, NC",GSO,7
TTN,"Trenton, NJ",TTN,10
HOU,"Houston, TX",HOU,10
BFI,"Seattle, WA",BFI,11
ROW,"Roswell, NM",ROW,11
ILN,"Wilmington, OH",ILN,7
KCC,"Coffman Cove, AK",KCC,7
KNW,"New Stuyahok, AK",KNW,9
PDB,"Pedro Bay, AK",PDB,5
GAL,"Galena, AK",GAL,7
ANC,"Anchorage, AK",ANC,1
GCN,"Grand Canyon, AZ",GCN,8
AUK,"Alakanuk, AK",AUK,10
EKO,"Elko, NV",EKO,11
TLT,"Tuluksak, AK",TLT,12
HOT,"Hot Springs, AR",HOT,3
ADQ,"Kodiak, AK",ADQ,10
ACY,"Atlantic City, NJ",ACY,1
LKE,"Seattle, WA",LKE,8
BED,"Bedford, MA",BED,2
HNS,"Haines, AK",HNS,9
IAD,"Washington, DC",IAD,9
MYR,"Myrtle Beach, SC",MYR,10
IAH,"Houston, TX",IAH,5
HNS,"Haines, AK",HNS,6
