ORIGIN,ORIGIN_CITY_NAME,DEST,MONTH
A57,"International Seafoods, AK",A57,7
LGA,"New York, NY",LGA,8
YIP,"Detroit, MI",YIP,10
CLT,"Charlotte, NC",CLT,11
CGA,"Craig, AK",CGA,11
SEA,"Seattle, WA",SEA,5
DUT,"Unalaska, AK",DUT,7
STT,"Charlotte Amalie, VI",STT,1
RDM,"Bend/Redmond, OR",RDM,3
HNS,"Haines, AK",HNS,4
FAI,"Fairbanks, AK",FAI,11
RSW,"Fort Myers, FL",RSW,3
ILM,"Wilmington, NC",ILM,4
MCI,"Kansas City, MO",MCI,2
MDW,"Chicago, IL",MDW,2
KEH,"Kenmore, WA",KEH,6
YIP,"Detroit, MI",YIP,4
FWA,"Fort Wayne, IN",FWA,7
BRO,"Brownsville, TX",BRO,7
DFW,"Dallas/Fort Worth, TX",DFW,7
AKN,"King Salmon, AK",AKN,7
NNK,"Naknek, AK",NNK,7
DUT,"Unalaska, AK",DUT,10
CDB,"Cold Bay, AK",CDB,9
MKE,"Milwaukee, WI",MKE,11
DQS,"Whitmore, AZ",DQS,9
CMH,"Columbus, OH",CMH,9
LRD,"Laredo, TX",LRD,10
DUT,"Unalaska, AK",DUT,11
JFK,"New York, NY",JFK,11
UNK,"Unalakleet, AK",UNK,12
BLD,"Boulder City, NV",BLD,12
UNK,"Unalakleet, AK",UNK,5
CGA,"Craig, AK",CGA,7
SSB,"Christiansted, VI",SSB,7
TWD,"Port Townsend, WA",TWD,7
HNL,"Honolulu, HI",HNL,5
OTZ,"Kotzebue, AK",OTZ,4
CLT,"Charlotte, NC",CLT,3
GCN,"Grand Canyon, AZ",GCN,3
LKE,"Seattle, WA",LKE,4
ORD,"Chicago, IL",ORD,5
STX,"Christiansted, VI",STX,5
LIT,"Little Rock, AR",LIT,1
ELP,"El Paso, TX",ELP,2
FAI,"Fairbanks, AK",FAI,7
COS,"Colorado Springs, CO",COS,7
UXP,"Bay St. Louis, MS",UXP,5
VGT,"Las Vegas, NV",VGT,5
ANC,"Anchorage, AK",ANC,8
DLG,"Dillingham, AK",DLG,8
CDB,"Cold Bay, AK",CDB,4
RIC,"Richmond, VA",RIC,9
HNH,"Hoonah, AK",HNH,9
DTW,"Detroit, MI",DTW,10
FMN,"Farmington, NM",FMN,1
BOS,"Boston, MA",BOS,2
TLJ,"Tatalina, AK",TLJ,4
ALB,"Albany, NY",ALB,5
OME,"Nome, AK",OME,5
SSB,"Christiansted, VI",SSB,6
UXP,"Bay St. Louis, MS",UXP,4
OTZ,"Kotzebue, AK",OTZ,7
CLT,"Charlotte, NC",CLT,7
DLG,"Dillingham, AK",DLG,7
MKE,"Milwaukee, WI",MKE,9
TWD,"Port Townsend, WA",TWD,6
ANC,"Anchorage, AK",ANC,6
ELP,"El Paso, TX",ELP,3
CLE,"Cleveland, OH",CLE,1
GST,"Gustavus, AK",GST,4
FRD,"Friday Harbor, WA",FRD,7
ACY,"Atlantic City, NJ",ACY,10
YIP,"Detroit, MI",YIP,3
LRD,"Laredo, TX",LRD,4
DFW,"Dallas/Fort Worth, TX",DFW,11
MKE,"Milwaukee, WI",MKE,8
MSP,"Minneapolis, MN",MSP,7
ORI,"Port Lions, AK",ORI,8
LRD,"Laredo, TX",LRD,6
ANI,"Aniak, AK",ANI,7
SIT,"Sitka, AK",SIT,11
LAX,"Los Angeles, CA",LAX,12
BET,"Bethel, AK",BET,12
MKE,"Milwaukee, WI",MKE,4
IAH,"Houston, TX",IAH,7
HOM,"Homer, AK",HOM,8
RIC,"Richmond, VA",RIC,5
ORD,"Chicago, IL",ORD,7
OME,"Nome, AK",OME,11
RIC,"Richmond, VA",RIC,10
ORD,"Chicago, IL",ORD,11
BOS,"Boston, MA",BOS,7
HNS,"Haines, AK",HNS,12
DOV,"Dover, DE",DOV,8
LRD,"Laredo, TX",LRD,7
DLG,"Dillingham, AK",DLG,2
DUT,"Unalaska, AK",DUT,5
JFK,"New York, NY",JFK,8
A57,"International Seafoods, AK",A57,5
JNU,"Juneau, AK",JNU,7
AKN,"King Salmon, AK",AKN,9
OMA,"Omaha, NE",OMA,3
FRD,"Friday Harbor, WA",FRD,6
BET,"Bethel, AK",BET,9
ABQ,"Albuquerque, NM",ABQ,7
PHX,"Phoenix, AZ",PHX,9
STX,"Christiansted, VI",STX,9
LKE,"Seattle, WA",LKE,10
LKE,"Seattle, WA",LKE,7
KAL,"Kaltag, AK",KAL,11
WFB,"Ketchikan, AK",WFB,11
LRD,"Laredo, TX",LRD,11
CMH,"Columbus, OH",CMH,12
MKE,"Milwaukee, WI",MKE,2
DFW,"Dallas/Fort Worth, TX",DFW,3
PHL,"Philadelphia, PA",PHL,3
AUK,"Alakanuk, AK",AUK,5
HNH,"Hoonah, AK",HNH,6
HOM,"Homer, AK",HOM,7
GCN,"Grand Canyon, AZ",GCN,2
ALB,"Albany, NY",ALB,10
PGA,"Page, AZ",PGA,5
SDF,"Louisville, KY",SDF,3
HNS,"Haines, AK",HNS,11
JNU,"Juneau, AK",JNU,12
MAF,"Midland/Odessa, TX",MAF,4
BET,"Bethel, AK",BET,5
LAX,"Los Angeles, CA",LAX,3
OME,"Nome, AK",OME,7
ACK,"Nantucket, MA",ACK,7
RCE,"Roche Harbor, WA",RCE,10
LKE,"Seattle, WA",LKE,11
AZA,"Phoenix, AZ",AZA,6
JZT,"Arlington, TX",JZT,6
SAT,"San Antonio, TX",SAT,9
MCI,"Kansas City, MO",MCI,12
LGA,"New York, NY",LGA,12
BET,"Bethel, AK",BET,3
BLD,"Boulder City, NV",BLD,3
GST,"Gustavus, AK",GST,3
HNS,"Haines, AK",HNS,6
CLE,"Cleveland, OH",CLE,7
MFE,"Mission/McAllen/Edinburg, TX",MFE,7
KYK,"Karluk, AK",KYK,6
LRD,"Laredo, TX",LRD,3
SUU,"Fairfield, CA",SUU,2
DEN,"Denver, CO",DEN,10
FRD,"Friday Harbor, WA",FRD,1
OMA,"Omaha, NE",OMA,4
CGA,"Craig, AK",CGA,5
EWR,"Newark, NJ",EWR,5
PTK,"Pontiac, MI",PTK,8
ADQ,"Kodiak, AK",ADQ,6
HSV,"Huntsville, AL",HSV,3
ANC,"Anchorage, AK",ANC,9
SIG,"San Juan, PR",SIG,7
DUT,"Unalaska, AK",DUT,2
SIG,"San Juan, PR",SIG,12
TOL,"Toledo, OH",TOL,9
FRD,"Friday Harbor, WA",FRD,10
SPB,"Charlotte Amalie, VI",SPB,10
AKP,"Anaktuvuk Pass, AK",AKP,4
GCN,"Grand Canyon, AZ",GCN,1
FAI,"Fairbanks, AK",FAI,4
IAN,"Kiana, AK",IAN,7
CVG,"Cincinnati, OH",CVG,6
OME,"Nome, AK",OME,8
CGA,"Craig, AK",CGA,8
LGA,"New York, NY",LGA,1
WSX,"Westsound, WA",WSX,6
ADS,"Dallas, TX",ADS,8
WSX,"Westsound, WA",WSX,1
ILI,"Iliamna, AK",ILI,5
YIP,"Detroit, MI",YIP,9
BET,"Bethel, AK",BET,10
AGN,"Angoon, AK",AGN,10
RIC,"Richmond, VA",RIC,12
IDA,"Idaho Falls, ID",IDA,1
FRD,"Friday Harbor, WA",FRD,3
FYU,"Fort Yukon, AK",FYU,12
CLE,"Cleveland, OH",CLE,3
CMH,"Columbus, OH",CMH,7
SDF,"Louisville, KY",SDF,7
DUT,"Unalaska, AK",DUT,1
RCE,"Roche Harbor, WA",RCE,8
SJU,"San Juan, PR",SJU,9
RIC,"Richmond, VA",RIC,11
SDF,"Louisville, KY",SDF,6
ELP,"El Paso, TX",ELP,7
DEN,"Denver, CO",DEN,8
PHX,"Phoenix, AZ",PHX,11
IAH,"Houston, TX",IAH,4
JNU,"Juneau, AK",JNU,3
HOM,"Homer, AK",HOM,12
JFK,"New York, NY",JFK,12
HNS,"Haines, AK",HNS,2
LBB,"Lubbock, TX",LBB,6
WSX,"Westsound, WA",WSX,4
LRD,"Laredo, TX",LRD,2
MKE,"Milwaukee, WI",MKE,6
OKC,"Oklahoma City, OK",OKC,6
PGA,"Page, AZ",PGA,7
SNP,"St. Paul, AK",SNP,7
VIK,"Kavik River, AK",VIK,8
YIP,"Detroit, MI",YIP,7
SPB,"Charlotte Amalie, VI",SPB,9
HNH,"Hoonah, AK",HNH,8
DUT,"Unalaska, AK",DUT,12
PGA,"Page, AZ",PGA,12
DEN,"Denver, CO",DEN,2
FAI,"Fairbanks, AK",FAI,9
BET,"Bethel, AK",BET,4
RCE,"Roche Harbor, WA",RCE,3
CGA,"Craig, AK",CGA,6
LRD,"Laredo, TX",LRD,1
OME,"Nome, AK",OME,3
ESD,"Eastsound, WA",ESD,9
CHS,"Charleston, SC",CHS,8
DEN,"Denver, CO",DEN,1
RIC,"Richmond, VA",RIC,2
STT,"Charlotte Amalie, VI",STT,2
SSB,"Christiansted, VI",SSB,3
ORD,"Chicago, IL",ORD,3
FRD,"Friday Harbor, WA",FRD,4
YIP,"Detroit, MI",YIP,5
BLD,"Boulder City, NV",BLD,8
SDF,"Louisville, KY",SDF,9
AKN,"King Salmon, AK",AKN,11
MCI,"Kansas City, MO",MCI,11
GAL,"Galena, AK",GAL,10
MIA,"Miami, FL",MIA,7
MIA,"Miami, FL",MIA,8
OBU,"Kobuk, AK",OBU,1
MKE,"Milwaukee, WI",MKE,3
IND,"Indianapolis, IN",IND,1
MCI,"Kansas City, MO",MCI,4
AKN,"King Salmon, AK",AKN,1
KLL,"Levelock, AK",KLL,6
AKN,"King Salmon, AK",AKN,2
BLD,"Boulder City, NV",BLD,11
TOL,"Toledo, OH",TOL,11
RBH,"Brooks Lodge, AK",RBH,7
DFW,"Dallas/Fort Worth, TX",DFW,12
ADQ,"Kodiak, AK",ADQ,5
YIP,"Detroit, MI",YIP,8
CDB,"Cold Bay, AK",CDB,6
MKE,"Milwaukee, WI",MKE,7
UNK,"Unalakleet, AK",UNK,8
VIK,"Kavik River, AK",VIK,9
MFE,"Mission/McAllen/Edinburg, TX",MFE,9
CGA,"Craig, AK",CGA,10
BET,"Bethel, AK",BET,6
GST,"Gustavus, AK",GST,6
LPS,"Lopez Island, WA",LPS,1
OTZ,"Kotzebue, AK",OTZ,8
LKE,"Seattle, WA",LKE,8
SAT,"San Antonio, TX",SAT,5
MCI,"Kansas City, MO",MCI,7
PHL,"Philadelphia, PA",PHL,10
SAN,"San Diego, CA",SAN,11
ANI,"Aniak, AK",ANI,12
MIA,"Miami, FL",MIA,2
AKN,"King Salmon, AK",AKN,6
VGT,"Las Vegas, NV",VGT,9
WSX,"Westsound, WA",WSX,12
LKE,"Seattle, WA",LKE,3
OLH,"Old Harbor, AK",OLH,7
OME,"Nome, AK",OME,2
OTZ,"Kotzebue, AK",OTZ,3
A03,"Hallo Bay, AK",A03,7
BOS,"Boston, MA",BOS,6
FAR,"Fargo, ND",FAR,10
YIP,"Detroit, MI",YIP,11
CLE,"Cleveland, OH",CLE,12
LGA,"New York, NY",LGA,2
WSX,"Westsound, WA",WSX,5
MCG,"McGrath, AK",MCG,8
GCN,"Grand Canyon, AZ",GCN,6
GAL,"Galena, AK",GAL,7
WFB,"Ketchikan, AK",WFB,7
SAV,"Savannah, GA",SAV,7
MSP,"Minneapolis, MN",MSP,9
BLD,"Boulder City, NV",BLD,10
DLG,"Dillingham, AK",DLG,9
RIC,"Richmond, VA",RIC,8
DRO,"Durango, CO",DRO,9
LAS,"Las Vegas, NV",LAS,9
CID,"Cedar Rapids/Iowa City, IA",CID,12
MSP,"Minneapolis, MN",MSP,1
LPS,"Lopez Island, WA",LPS,4
DFW,"Dallas/Fort Worth, TX",DFW,5
CLT,"Charlotte, NC",CLT,5
MYR,"Myrtle Beach, SC",MYR,7
MKE,"Milwaukee, WI",MKE,10
MIA,"Miami, FL",MIA,4
PGA,"Page, AZ",PGA,4
MSP,"Minneapolis, MN",MSP,5
FNT,"Flint, MI",FNT,11
IND,"Indianapolis, IN",IND,2
LGA,"New York, NY",LGA,5
RIC,"Richmond, VA",RIC,3
BET,"Bethel, AK",BET,7
PTK,"Pontiac, MI",PTK,6
RCE,"Roche Harbor, WA",RCE,6
OME,"Nome, AK",OME,9
FRD,"Friday Harbor, WA",FRD,2
FNT,"Flint, MI",FNT,2
RIC,"Richmond, VA",RIC,4
CLE,"Cleveland, OH",CLE,6
CMH,"Columbus, OH",CMH,6
ILI,"Iliamna, AK",ILI,3
BWI,"Baltimore, MD",BWI,2
DSM,"Des Moines, IA",DSM,7
KFP,"False Pass, AK",KFP,7
DLG,"Dillingham, AK",DLG,6
YIP,"Detroit, MI",YIP,6
PTK,"Pontiac, MI",PTK,7
MYR,"Myrtle Beach, SC",MYR,6
AKK,"Akhiok, AK",AKK,7
IND,"Indianapolis, IN",IND,8
IRC,"Circle, AK",IRC,9
WSX,"Westsound, WA",WSX,10
JFK,"New York, NY",JFK,1
SGY,"Skagway, AK",SGY,8
SSB,"Christiansted, VI",SSB,1
SJU,"San Juan, PR",SJU,6
BFI,"Seattle, WA",BFI,11
OAK,"Oakland, CA",OAK,11
JNU,"Juneau, AK",JNU,9
RCE,"Roche Harbor, WA",RCE,4
WFB,"Ketchikan, AK",WFB,4
KEH,"Kenmore, WA",KEH,10
CLE,"Cleveland, OH",CLE,11
IAD,"Washington, DC",IAD,5
MSP,"Minneapolis, MN",MSP,10
RSW,"Fort Myers, FL",RSW,11
PHL,"Philadelphia, PA",PHL,8
WFB,"Ketchikan, AK",WFB,9
GCN,"Grand Canyon, AZ",GCN,9
PDT,"Pendleton, OR",PDT,9
PHL,"Philadelphia, PA",PHL,12
IAH,"Houston, TX",IAH,8
DCA,"Washington, DC",DCA,1
VEE,"Venetie, AK",VEE,5
MSP,"Minneapolis, MN",MSP,4
JAX,"Jacksonville, FL",JAX,4
TOL,"Toledo, OH",TOL,6
ANI,"Aniak, AK",ANI,10
PUB,"Pueblo, CO",PUB,7
LPS,"Lopez Island, WA",LPS,8
GCN,"Grand Canyon, AZ",GCN,11
DCA,"Washington, DC",DCA,2
DET,"Detroit, MI",DET,12
ORV,"Noorvik, AK",ORV,8
CMH,"Columbus, OH",CMH,1
VEE,"Venetie, AK",VEE,6
WFB,"Ketchikan, AK",WFB,8
WSX,"Westsound, WA",WSX,3
HNH,"Hoonah, AK",HNH,5
VGT,"Las Vegas, NV",VGT,2
RAP,"Rapid City, SD",RAP,1
BLD,"Boulder City, NV",BLD,1
JNU,"Juneau, AK",JNU,2
HOM,"Homer, AK",HOM,5
KEH,"Kenmore, WA",KEH,4
GCN,"Grand Canyon, AZ",GCN,7
CLT,"Charlotte, NC",CLT,8
CVG,"Cincinnati, OH",CVG,1
ANC,"Anchorage, AK",ANC,10
MSP,"Minneapolis, MN",MSP,8
CVG,"Cincinnati, OH",CVG,2
LAX,"Los Angeles, CA",LAX,11
KEH,"Kenmore, WA",KEH,11
PHL,"Philadelphia, PA",PHL,6
MFE,"Mission/McAllen/Edinburg, TX",MFE,8
SSB,"Christiansted, VI",SSB,9
JNU,"Juneau, AK",JNU,8
GCN,"Grand Canyon, AZ",GCN,8
LPS,"Lopez Island, WA",LPS,12
MKE,"Milwaukee, WI",MKE,12
SDP,"Sandpoint, AK",SDP,9
PGA,"Page, AZ",PGA,1
LKE,"Seattle, WA",LKE,12
JFK,"New York, NY",JFK,7
RSW,"Fort Myers, FL",RSW,1
ORD,"Chicago, IL",ORD,8
PIT,"Pittsburgh, PA",PIT,3
BOS,"Boston, MA",BOS,3
PBG,"Plattsburgh, NY",PBG,4
CDB,"Cold Bay, AK",CDB,3
UXP,"Bay St. Louis, MS",UXP,6
SSB,"Christiansted, VI",SSB,8
WFB,"Ketchikan, AK",WFB,10
PHL,"Philadelphia, PA",PHL,9
PGA,"Page, AZ",PGA,3
BOS,"Boston, MA",BOS,1
CGA,"Craig, AK",CGA,3
LGA,"New York, NY",LGA,10
HPN,"White Plains, NY",HPN,2
UNK,"Unalakleet, AK",UNK,1
MCG,"McGrath, AK",MCG,6
SGY,"Skagway, AK",SGY,7
BOS,"Boston, MA",BOS,5
HNH,"Hoonah, AK",HNH,4
ORD,"Chicago, IL",ORD,9
SAT,"San Antonio, TX",SAT,11
HSV,"Huntsville, AL",HSV,2
ATW,"Appleton, WI",ATW,7
DOV,"Dover, DE",DOV,12
EAU,"Eau Claire, WI",EAU,10
JNU,"Juneau, AK",JNU,10
PIP,"Pilot Point, AK",PIP,2
DEN,"Denver, CO",DEN,12
MIA,"Miami, FL",MIA,12
HNS,"Haines, AK",HNS,7
DLG,"Dillingham, AK",DLG,11
WRI,"Fort Dix, NJ",WRI,8
HOM,"Homer, AK",HOM,1
PHL,"Philadelphia, PA",PHL,2
FAI,"Fairbanks, AK",FAI,5
CHP,"Circle Hot Springs, AK",CHP,5
IND,"Indianapolis, IN",IND,9
HOM,"Homer, AK",HOM,10
DCA,"Washington, DC",DCA,9
MER,"Atwater, CA",MER,4
BLD,"Boulder City, NV",BLD,5
KEH,"Kenmore, WA",KEH,5
OME,"Nome, AK",OME,1
LKE,"Seattle, WA",LKE,1
KEH,"Kenmore, WA",KEH,2
ABQ,"Albuquerque, NM",ABQ,8
LGA,"New York, NY",LGA,4
MFR,"Medford, OR",MFR,5
DLG,"Dillingham, AK",DLG,5
FAI,"Fairbanks, AK",FAI,2
ORI,"Port Lions, AK",ORI,6
FAI,"Fairbanks, AK",FAI,10
RDB,"Red Dog, AK",RDB,6
CGA,"Craig, AK",CGA,1
GRR,"Grand Rapids, MI",GRR,12
SEA,"Seattle, WA",SEA,8
OTZ,"Kotzebue, AK",OTZ,2
CAK,"Akron, OH",CAK,2
CGA,"Craig, AK",CGA,4
OTZ,"Kotzebue, AK",OTZ,12
IND,"Indianapolis, IN",IND,7
LGA,"New York, NY",LGA,7
RCE,"Roche Harbor, WA",RCE,5
KKA,"Koyuk, AK",KKA,7
ANI,"Aniak, AK",ANI,6
LAX,"Los Angeles, CA",LAX,6
DUT,"Unalaska, AK",DUT,4
HNL,"Honolulu, HI",HNL,7
GST,"Gustavus, AK",GST,8
ORF,"Norfolk, VA",ORF,2
KTN,"Ketchikan, AK",KTN,3
STX,"Christiansted, VI",STX,3
CDB,"Cold Bay, AK",CDB,1
WRI,"Fort Dix, NJ",WRI,4
YIP,"Detroit, MI",YIP,2
BOS,"Boston, MA",BOS,9
ELP,"El Paso, TX",ELP,10
SAT,"San Antonio, TX",SAT,4
GEG,"Spokane, WA",GEG,12
HOM,"Homer, AK",HOM,6
YIP,"Detroit, MI",YIP,12
MSP,"Minneapolis, MN",MSP,3
FYU,"Fort Yukon, AK",FYU,9
WRI,"Fort Dix, NJ",WRI,3
DEN,"Denver, CO",DEN,9
BLD,"Boulder City, NV",BLD,9
LPS,"Lopez Island, WA",LPS,11
FAI,"Fairbanks, AK",FAI,12
FYU,"Fort Yukon, AK",FYU,7
HOM,"Homer, AK",HOM,9
WRI,"Fort Dix, NJ",WRI,1
DUT,"Unalaska, AK",DUT,6
SPB,"Charlotte Amalie, VI",SPB,11
ANC,"Anchorage, AK",ANC,3
OME,"Nome, AK",OME,4
KEH,"Kenmore, WA",KEH,3
STT,"Charlotte Amalie, VI",STT,4
PIT,"Pittsburgh, PA",PIT,10
CGA,"Craig, AK",CGA,12
SSB,"Christiansted, VI",SSB,12
WFB,"Ketchikan, AK",WFB,5
SDF,"Louisville, KY",SDF,1
BTT,"Bettles, AK",BTT,8
VGT,"Las Vegas, NV",VGT,3
WSX,"Westsound, WA",WSX,9
SAV,"Savannah, GA",SAV,2
KLN,"Larsen Bay, AK",KLN,5
CMH,"Columbus, OH",CMH,11
WLK,"Selawik, AK",WLK,7
DLG,"Dillingham, AK",DLG,1
RCE,"Roche Harbor, WA",RCE,9
ANC,"Anchorage, AK",ANC,5
GAL,"Galena, AK",GAL,5
AGN,"Angoon, AK",AGN,7
STX,"Christiansted, VI",STX,1
ZXH,"Chomondely Sound, AK",ZXH,9
PGA,"Page, AZ",PGA,10
IAH,"Houston, TX",IAH,5
PHL,"Philadelphia, PA",PHL,5
DEN,"Denver, CO",DEN,6
CDB,"Cold Bay, AK",CDB,5
WSX,"Westsound, WA",WSX,8
PWM,"Portland, ME",PWM,9
FRD,"Friday Harbor, WA",FRD,9
FAI,"Fairbanks, AK",FAI,3
HNH,"Hoonah, AK",HNH,3
MEM,"Memphis, TN",MEM,12
KEH,"Kenmore, WA",KEH,7
VGT,"Las Vegas, NV",VGT,4
FAI,"Fairbanks, AK",FAI,1
OME,"Nome, AK",OME,6
