ORIGIN,ORIGIN_CITY_NAME,DEST,MONTH
OTZ,"Kotzebue, AK",OTZ,1
SPB,"Charlotte Amalie, VI",SPB,4
ANI,"Aniak, AK",ANI,5
YIP,"Detroit, MI",YIP,3
WSX,"Westsound, WA",WSX,6
WFB,"Ketchikan, AK",WFB,6
MEM,"Memphis, TN",MEM,6
SSB,"Christiansted, VI",SSB,6
OME,"Nome, AK",OME,6
GEG,"Spokane, WA",GEG,1
SSB,"Christiansted, VI",SSB,1
KEH,"Kenmore, WA",KEH,6
DEN,"Denver, CO",DEN,4
ILI,"Iliamna, AK",ILI,7
KEH,"Kenmore, WA",KEH,4
ANC,"Anchorage, AK",ANC,6
DLG,"Dillingham, AK",DLG,1
OAK,"Oakland, CA",OAK,1
SSB,"Christiansted, VI",SSB,2
MRI,"Anchorage, AK",MRI,4
TCT,"Takotna, AK",TCT,6
MIA,"Miami, FL",MIA,6
BLD,"Boulder City, NV",BLD,4
FRD,"Friday Harbor, WA",FRD,4
VGT,"Las Vegas, NV",VGT,2
PHX,"Phoenix, AZ",PHX,5
WSX,"Westsound, WA",WSX,1
DEN,"Denver, CO",DEN,2
ORD,"Chicago, IL",ORD,6
CLT,"Charlotte, NC",CLT,3
PGA,"Page, AZ",PGA,3
JNU,"Juneau, AK",JNU,3
CGA,"Craig, AK",CGA,6
JNU,"Juneau, AK",JNU,6
GST,"Gustavus, AK",GST,3
IAH,"Houston, TX",IAH,6
CVG,"Cincinnati, OH",CVG,5
MEM,"Memphis, TN",MEM,5
CGA,"Craig, AK",CGA,5
KVC,"King Cove, AK",KVC,5
LKE,"Seattle, WA",LKE,4
MSY,"New Orleans, LA",MSY,1
BLI,"Bellingham, WA",BLI,6
DOV,"Dover, DE",DOV,6
PHO,"Point Hope, AK",PHO,4
AKN,"King Salmon, AK",AKN,2
GEG,"Spokane, WA",GEG,3
PHL,"Philadelphia, PA",PHL,1
JNU,"Juneau, AK",JNU,2
ANI,"Aniak, AK",ANI,1
SDF,"Louisville, KY",SDF,1
EDF,"Anchorage, AK",EDF,4
LKE,"Seattle, WA",LKE,3
MCI,"Kansas City, MO",MCI,4
WSX,"Westsound, WA",WSX,4
VGT,"Las Vegas, NV",VGT,5
BLD,"Boulder City, NV",BLD,1
JFK,"New York, NY",JFK,1
GCN,"Grand Canyon, AZ",GCN,2
CDB,"Cold Bay, AK",CDB,1
STX,"Christiansted, VI",STX,1
PHL,"Philadelphia, PA",PHL,2
MSP,"Minneapolis, MN",MSP,5
KEH,"Kenmore, WA",KEH,5
RIC,"Richmond, VA",RIC,3
ZXH,"Chomondely Sound, AK",ZXH,3
RDB,"Red Dog, AK",RDB,2
SFB,"Sanford, FL",SFB,3
NZC,"Jacksonville, FL",NZC,5
AEX,"Alexandria, LA",AEX,5
IAH,"Houston, TX",IAH,2
DOV,"Dover, DE",DOV,4
CLT,"Charlotte, NC",CLT,4
EWR,"Newark, NJ",EWR,3
LRD,"Laredo, TX",LRD,3
ZXH,"Chomondely Sound, AK",ZXH,1
CLT,"Charlotte, NC",CLT,2
BLD,"Boulder City, NV",BLD,2
MCI,"Kansas City, MO",MCI,1
BET,"Bethel, AK",BET,1
GUM,"Guam, TT",GUM,1
PIT,"Pittsburgh, PA",PIT,1
ZXH,"Chomondely Sound, AK",ZXH,2
SDF,"Louisville, KY",SDF,3
FAI,"Fairbanks, AK",FAI,4
FAI,"Fairbanks, AK",FAI,1
CLT,"Charlotte, NC",CLT,1
MIA,"Miami, FL",MIA,2
MKE,"Milwaukee, WI",MKE,1
DUT,"Unalaska, AK",DUT,2
OME,"Nome, AK",OME,4
STT,"Charlotte Amalie, VI",STT,5
WSX,"Westsound, WA",WSX,5
ANI,"Aniak, AK",ANI,4
KEH,"Kenmore, WA",KEH,2
EWR,"Newark, NJ",EWR,4
ORD,"Chicago, IL",ORD,4
BWI,"Baltimore, MD",BWI,4
OTZ,"Kotzebue, AK",OTZ,5
LAX,"Los Angeles, CA",LAX,6
ORD,"Chicago, IL",ORD,3
DEN,"Denver, CO",DEN,5
GAL,"Galena, AK",GAL,5
TCT,"Takotna, AK",TCT,1
STT,"Charlotte Amalie, VI",STT,1
DCA,"Washington, DC",DCA,5
SPB,"Charlotte Amalie, VI",SPB,6
LPS,"Lopez Island, WA",LPS,2
PGA,"Page, AZ",PGA,1
TOG,"Togiak, AK",TOG,3
JNU,"Juneau, AK",JNU,5
JFK,"New York, NY",JFK,3
PDX,"Portland, OR",PDX,5
HNH,"Hoonah, AK",HNH,6
DUT,"Unalaska, AK",DUT,1
OTZ,"Kotzebue, AK",OTZ,3
CDB,"Cold Bay, AK",CDB,2
YIP,"Detroit, MI",YIP,4
LAX,"Los Angeles, CA",LAX,5
WSX,"Westsound, WA",WSX,2
MEM,"Memphis, TN",MEM,2
IAH,"Houston, TX",IAH,3
SGY,"Skagway, AK",SGY,6
LAS,"Las Vegas, NV",LAS,4
FAI,"Fairbanks, AK",FAI,2
MWH,"Moses Lake, WA",MWH,3
DUT,"Unalaska, AK",DUT,4
HSV,"Huntsville, AL",HSV,5
LRD,"Laredo, TX",LRD,5
AKN,"King Salmon, AK",AKN,1
MSP,"Minneapolis, MN",MSP,4
GCN,"Grand Canyon, AZ",GCN,4
MSO,"Missoula, MT",MSO,6
LAS,"Las Vegas, NV",LAS,5
GEK,"Ganes Creek, AK",GEK,6
PDT,"Pendleton, OR",PDT,6
WRI,"Fort Dix, NJ",WRI,4
GCN,"Grand Canyon, AZ",GCN,6
IFP,"Bullhead City, AZ",IFP,1
WFB,"Ketchikan, AK",WFB,2
VGT,"Las Vegas, NV",VGT,4
ZXH,"Chomondely Sound, AK",ZXH,5
ANC,"Anchorage, AK",ANC,5
FRD,"Friday Harbor, WA",FRD,1
MIA,"Miami, FL",MIA,1
MCO,"Orlando, FL",MCO,5
FAI,"Fairbanks, AK",FAI,3
DEN,"Denver, CO",DEN,3
TOG,"Togiak, AK",TOG,4
MIA,"Miami, FL",MIA,4
BFI,"Seattle, WA",BFI,5
KVC,"King Cove, AK",KVC,1
RCE,"Roche Harbor, WA",RCE,5
MKE,"Milwaukee, WI",MKE,4
SCC,"Deadhorse, AK",SCC,3
IAD,"Washington, DC",IAD,3
TLA,"Teller, AK",TLA,2
MCG,"McGrath, AK",MCG,3
IDA,"Idaho Falls, ID",IDA,2
PGA,"Page, AZ",PGA,2
KYU,"Koyukuk, AK",KYU,5
GLV,"Golovin, AK",GLV,4
CGA,"Craig, AK",CGA,1
ILI,"Iliamna, AK",ILI,2
DUT,"Unalaska, AK",DUT,3
CVG,"Cincinnati, OH",CVG,4
PHL,"Philadelphia, PA",PHL,5
YIP,"Detroit, MI",YIP,2
WRI,"Fort Dix, NJ",WRI,5
STX,"Christiansted, VI",STX,5
LRD,"Laredo, TX",LRD,6
DCA,"Washington, DC",DCA,1
HNH,"Hoonah, AK",HNH,5
STX,"Christiansted, VI",STX,6
KTS,"Brevig Mission, AK",KTS,2
BOS,"Boston, MA",BOS,2
MSN,"Madison, WI",MSN,5
JFK,"New York, NY",JFK,5
LSE,"La Crosse, WI",LSE,5
ANC,"Anchorage, AK",ANC,2
ADQ,"Kodiak, AK",ADQ,1
ORD,"Chicago, IL",ORD,2
IGM,"Kingman, AZ",IGM,5
PAE,"Everett, WA",PAE,5
GCN,"Grand Canyon, AZ",GCN,3
YIP,"Detroit, MI",YIP,1
PVD,"Providence, RI",PVD,3
ANC,"Anchorage, AK",ANC,4
FRD,"Friday Harbor, WA",FRD,3
SDP,"Sandpoint, AK",SDP,1
KEH,"Kenmore, WA",KEH,1
ANC,"Anchorage, AK",ANC,1
PDT,"Pendleton, OR",PDT,3
GCN,"Grand Canyon, AZ",GCN,1
1G4,"Peach Springs, AZ",1G4,3
SGY,"Skagway, AK",SGY,4
CLE,"Cleveland, OH",CLE,3
KFP,"False Pass, AK",KFP,1
HOM,"Homer, AK",HOM,1
BFI,"Seattle, WA",BFI,6
BET,"Bethel, AK",BET,5
RIC,"Richmond, VA",RIC,1
DEN,"Denver, CO",DEN,1
KYK,"Karluk, AK",KYK,1
UNK,"Unalakleet, AK",UNK,2
EWR,"Newark, NJ",EWR,5
DFW,"Dallas/Fort Worth, TX",DFW,2
HOM,"Homer, AK",HOM,4
RIC,"Richmond, VA",RIC,6
BCE,"Bryce Canyon, UT",BCE,6
DQR,"Peach Springs, AZ",DQR,6
VGT,"Las Vegas, NV",VGT,1
VGT,"Las Vegas, NV",VGT,3
MSP,"Minneapolis, MN",MSP,1
F70,"Murrieta/Temecula, CA",F70,4
BFI,"Seattle, WA",BFI,4
MSP,"Minneapolis, MN",MSP,6
HOM,"Homer, AK",HOM,5
IAH,"Houston, TX",IAH,4
UNK,"Unalakleet, AK",UNK,5
DUT,"Unalaska, AK",DUT,6
LPS,"Lopez Island, WA",LPS,5
KVC,"King Cove, AK",KVC,2
WTK,"Noatak, AK",WTK,1
CLE,"Cleveland, OH",CLE,5
A57,"International Seafoods, AK",A57,6
WFB,"Ketchikan, AK",WFB,1
VGT,"Las Vegas, NV",VGT,6
JAX,"Jacksonville, FL",JAX,3
CGA,"Craig, AK",CGA,2
CMH,"Columbus, OH",CMH,2
FAI,"Fairbanks, AK",FAI,5
GST,"Gustavus, AK",GST,6
LKE,"Seattle, WA",LKE,5
LAX,"Los Angeles, CA",LAX,3
SDF,"Louisville, KY",SDF,5
FRD,"Friday Harbor, WA",FRD,6
SJU,"San Juan, PR",SJU,1
OMA,"Omaha, NE",OMA,1
ORD,"Chicago, IL",ORD,1
CGA,"Craig, AK",CGA,3
LRD,"Laredo, TX",LRD,2
WFB,"Ketchikan, AK",WFB,3
CDB,"Cold Bay, AK",CDB,3
WFB,"Ketchikan, AK",WFB,4
ZXH,"Chomondely Sound, AK",ZXH,4
MSP,"Minneapolis, MN",MSP,2
CGA,"Craig, AK",CGA,4
LKE,"Seattle, WA",LKE,2
OME,"Nome, AK",OME,1
AKN,"King Salmon, AK",AKN,5
SDP,"Sandpoint, AK",SDP,6
KOT,"Kotlik, AK",KOT,6
PDX,"Portland, OR",PDX,4
DCA,"Washington, DC",DCA,4
CLE,"Cleveland, OH",CLE,2
BLD,"Boulder City, NV",BLD,3
BET,"Bethel, AK",BET,4
ILI,"Iliamna, AK",ILI,5
OME,"Nome, AK",OME,3
KOZ,"Ouzinkie, AK",KOZ,4
CLT,"Charlotte, NC",CLT,5
UNK,"Unalakleet, AK",UNK,1
LGA,"New York, NY",LGA,3
OTZ,"Kotzebue, AK",OTZ,4
OLH,"Old Harbor, AK",OLH,3
FRD,"Friday Harbor, WA",FRD,2
ADQ,"Kodiak, AK",ADQ,5
LGA,"New York, NY",LGA,1
IAN,"Kiana, AK",IAN,2
PDX,"Portland, OR",PDX,6
ANI,"Aniak, AK",ANI,2
RST,"Rochester, MN",RST,3
DLG,"Dillingham, AK",DLG,5
RCE,"Roche Harbor, WA",RCE,6
LRD,"Laredo, TX",LRD,4
PIT,"Pittsburgh, PA",PIT,4
YIP,"Detroit, MI",YIP,6
IAH,"Houston, TX",IAH,5
ADQ,"Kodiak, AK",ADQ,2
ORF,"Norfolk, VA",ORF,2
BDL,"Hartford, CT",BDL,2
JNU,"Juneau, AK",JNU,4
WSX,"Westsound, WA",WSX,3
ENA,"Kenai, AK",ENA,6
ANI,"Aniak, AK",ANI,6
ANC,"Anchorage, AK",ANC,7
EIL,"Fairbanks, AK",EIL,7
IAH,"Houston, TX",IAH,7
LAX,"Los Angeles, CA",LAX,7
ORD,"Chicago, IL",ORD,7
PSM,"Portsmouth, NH",PSM,7
JFK,"New York, NY",JFK,7
RIC,"Richmond, VA",RIC,7
ELD,"El Dorado, AR",ELD,7
HNH,"Hoonah, AK",HNH,7
JNU,"Juneau, AK",JNU,7
MEM,"Memphis, TN",MEM,7
PDT,"Pendleton, OR",PDT,7
PDX,"Portland, OR",PDX,7
HNH,"Hoonah, AK",HNH,9
JNU,"Juneau, AK",JNU,9
MEM,"Memphis, TN",MEM,9
SPB,"Charlotte Amalie, VI",SPB,7
STX,"Christiansted, VI",STX,7
MYR,"Myrtle Beach, SC",MYR,7
XXW,"Lake City, FL",XXW,7
MIA,"Miami, FL",MIA,7
MSP,"Minneapolis, MN",MSP,7
PHL,"Philadelphia, PA",PHL,7
LRD,"Laredo, TX",LRD,7
MFE,"Mission/McAllen/Edinburg, TX",MFE,7
YIP,"Detroit, MI",YIP,7
BLD,"Boulder City, NV",BLD,7
GCN,"Grand Canyon, AZ",GCN,7
PGA,"Page, AZ",PGA,7
ADQ,"Kodiak, AK",ADQ,8
FAI,"Fairbanks, AK",FAI,8
BET,"Bethel, AK",BET,8
EEK,"Eek, AK",EEK,8
KKH,"Kongiganak, AK",KKH,8
KPN,"Kipnuk, AK",KPN,8
KUK,"Kasigluk, AK",KUK,8
HOM,"Homer, AK",HOM,8
JNU,"Juneau, AK",JNU,8
TKE,"Tenakee, AK",TKE,8
CGA,"Craig, AK",CGA,8
WFB,"Ketchikan, AK",WFB,8
ZXH,"Chomondely Sound, AK",ZXH,8
ANC,"Anchorage, AK",ANC,8
AKN,"King Salmon, AK",AKN,8
DLG,"Dillingham, AK",DLG,8
DUT,"Unalaska, AK",DUT,8
SDP,"Sandpoint, AK",SDP,8
TOG,"Togiak, AK",TOG,8
GST,"Gustavus, AK",GST,8
SGY,"Skagway, AK",SGY,8
ADQ,"Kodiak, AK",ADQ,7
FAI,"Fairbanks, AK",FAI,7
BET,"Bethel, AK",BET,7
ANI,"Aniak, AK",ANI,7
HOM,"Homer, AK",HOM,7
CGA,"Craig, AK",CGA,7
WFB,"Ketchikan, AK",WFB,7
ZXH,"Chomondely Sound, AK",ZXH,7
GST,"Gustavus, AK",GST,7
SGY,"Skagway, AK",SGY,7
A57,"International Seafoods, AK",A57,7
AKN,"King Salmon, AK",AKN,7
CDB,"Cold Bay, AK",CDB,7
DLG,"Dillingham, AK",DLG,7
DUT,"Unalaska, AK",DUT,7
VGT,"Las Vegas, NV",VGT,7
VPS,"Valparaiso, FL",VPS,7
FRD,"Friday Harbor, WA",FRD,7
KEH,"Kenmore, WA",KEH,7
LKE,"Seattle, WA",LKE,7
LPS,"Lopez Island, WA",LPS,7
RCE,"Roche Harbor, WA",RCE,7
WSX,"Westsound, WA",WSX,7
SEA,"Seattle, WA",SEA,8
BLD,"Boulder City, NV",BLD,10
GCN,"Grand Canyon, AZ",GCN,10
LAS,"Las Vegas, NV",LAS,10
PGA,"Page, AZ",PGA,10
ESD,"Eastsound, WA",ESD,7
SEA,"Seattle, WA",SEA,7
DOV,"Dover, DE",DOV,8
IAH,"Houston, TX",IAH,8
LAX,"Los Angeles, CA",LAX,8
MIA,"Miami, FL",MIA,8
ORD,"Chicago, IL",ORD,8
JFK,"New York, NY",JFK,8
ADQ,"Kodiak, AK",ADQ,9
KOZ,"Ouzinkie, AK",KOZ,9
BET,"Bethel, AK",BET,9
KWN,"Quinhagak, AK",KWN,9
OOK,"Toksook, AK",OOK,9
TLT,"Tuluksak, AK",TLT,9
WTL,"Tuntutuliak, AK",WTL,9
HOM,"Homer, AK",HOM,9
CGA,"Craig, AK",CGA,9
WFB,"Ketchikan, AK",WFB,9
ZXH,"Chomondely Sound, AK",ZXH,9
ANC,"Anchorage, AK",ANC,9
AKN,"King Salmon, AK",AKN,9
CDB,"Cold Bay, AK",CDB,9
DUT,"Unalaska, AK",DUT,9
ILI,"Iliamna, AK",ILI,9
GST,"Gustavus, AK",GST,9
RIC,"Richmond, VA",RIC,8
CVG,"Cincinnati, OH",CVG,8
VEE,"Venetie, AK",VEE,9
OME,"Nome, AK",OME,9
SSB,"Christiansted, VI",SSB,8
DAY,"Dayton, OH",DAY,8
BLD,"Boulder City, NV",BLD,8
FLG,"Flagstaff, AZ",FLG,8
GCN,"Grand Canyon, AZ",GCN,8
PGA,"Page, AZ",PGA,8
UXR,"Monument Valley, UT",UXR,8
CLE,"Cleveland, OH",CLE,8
CLT,"Charlotte, NC",CLT,8
DEN,"Denver, CO",DEN,8
GPT,"Gulfport/Biloxi, MS",GPT,8
VGT,"Las Vegas, NV",VGT,8
BOS,"Boston, MA",BOS,8
DFW,"Dallas/Fort Worth, TX",DFW,8
LAS,"Las Vegas, NV",LAS,8
MSP,"Minneapolis, MN",MSP,8
BFI,"Seattle, WA",BFI,8
FRD,"Friday Harbor, WA",FRD,8
KEH,"Kenmore, WA",KEH,8
LKE,"Seattle, WA",LKE,8
LPS,"Lopez Island, WA",LPS,8
RCE,"Roche Harbor, WA",RCE,8
WSX,"Westsound, WA",WSX,8
LRD,"Laredo, TX",LRD,8
MFE,"Mission/McAllen/Edinburg, TX",MFE,8
SAT,"San Antonio, TX",SAT,8
SFB,"Sanford, FL",SFB,8
TOL,"Toledo, OH",TOL,8
YIP,"Detroit, MI",YIP,8
MDW,"Chicago, IL",MDW,9
HRL,"Harlingen/San Benito, TX",HRL,2
VNY,"Van Nuys, CA",VNY,10
IAG,"Niagara Falls, NY",IAG,4
GTF,"Great Falls, MT",GTF,10
MYR,"Myrtle Beach, SC",MYR,10
SAT,"San Antonio, TX",SAT,10
SDF,"Louisville, KY",SDF,10
YIP,"Detroit, MI",YIP,10
TEB,"Teterboro, NJ",TEB,10
VGT,"Las Vegas, NV",VGT,10
AZO,"Kalamazoo, MI",AZO,10
FLL,"Fort Lauderdale, FL",FLL,10
MSP,"Minneapolis, MN",MSP,10
PHL,"Philadelphia, PA",PHL,10
ELD,"El Dorado, AR",ELD,8
HNH,"Hoonah, AK",HNH,8
MEM,"Memphis, TN",MEM,8
PDT,"Pendleton, OR",PDT,8
PDX,"Portland, OR",PDX,8
IAD,"Washington, DC",IAD,10
ANC,"Anchorage, AK",ANC,10
ATL,"Atlanta, GA",ATL,10
IAH,"Houston, TX",IAH,10
SUU,"Fairfield, CA",SUU,10
SYR,"Syracuse, NY",SYR,10
JFK,"New York, NY",JFK,10
UAM,"Guam, TT",UAM,10
DOV,"Dover, DE",DOV,9
HSV,"Huntsville, AL",HSV,9
HNL,"Honolulu, HI",HNL,9
VGT,"Las Vegas, NV",VGT,9
ILN,"Wilmington, OH",ILN,9
GEG,"Spokane, WA",GEG,9
KTN,"Ketchikan, AK",KTN,9
SIT,"Sitka, AK",SIT,9
LAL,"Lakeland, FL",LAL,10
SFB,"Sanford, FL",SFB,10
TUS,"Tucson, AZ",TUS,10
BET,"Bethel, AK",BET,11
UNK,"Unalakleet, AK",UNK,11
JNU,"Juneau, AK",JNU,11
ANC,"Anchorage, AK",ANC,11
RIC,"Richmond, VA",RIC,9
ADQ,"Kodiak, AK",ADQ,10
KLN,"Larsen Bay, AK",KLN,10
FAI,"Fairbanks, AK",FAI,10
BET,"Bethel, AK",BET,10
KPN,"Kipnuk, AK",KPN,10
NUP,"Nunapitchuk, AK",NUP,10
WTL,"Tuntutuliak, AK",WTL,10
KOZ,"Ouzinkie, AK",KOZ,10
TAL,"Tanana, AK",TAL,10
HOM,"Homer, AK",HOM,10
JNU,"Juneau, AK",JNU,10
AKN,"King Salmon, AK",AKN,10
CDB,"Cold Bay, AK",CDB,10
DLG,"Dillingham, AK",DLG,10
DUT,"Unalaska, AK",DUT,10
PML,"Port Moller, AK",PML,10
WFB,"Ketchikan, AK",WFB,10
SGY,"Skagway, AK",SGY,11
WFB,"Ketchikan, AK",WFB,11
BLD,"Boulder City, NV",BLD,9
GCN,"Grand Canyon, AZ",GCN,9
PGA,"Page, AZ",PGA,9
FRD,"Friday Harbor, WA",FRD,10
KEH,"Kenmore, WA",KEH,10
LKE,"Seattle, WA",LKE,10
LPS,"Lopez Island, WA",LPS,10
RCE,"Roche Harbor, WA",RCE,10
WSX,"Westsound, WA",WSX,10
DHN,"Dothan, AL",DHN,10
RBH,"Brooks Lodge, AK",RBH,9
PDX,"Portland, OR",PDX,10
VGT,"Las Vegas, NV",VGT,11
AFW,"Dallas/Fort Worth, TX",AFW,11
LMT,"Klamath Falls, OR",LMT,11
RAP,"Rapid City, SD",RAP,11
RIC,"Richmond, VA",RIC,11
FRD,"Friday Harbor, WA",FRD,11
LKE,"Seattle, WA",LKE,11
WSX,"Westsound, WA",WSX,11
LAX,"Los Angeles, CA",LAX,11
SIG,"San Juan, PR",SIG,11
STT,"Charlotte Amalie, VI",STT,11
ACY,"Atlantic City, NJ",ACY,11
MIA,"Miami, FL",MIA,11
TUS,"Tucson, AZ",TUS,11
MSP,"Minneapolis, MN",MSP,11
PHX,"Phoenix, AZ",PHX,11
BUF,"Buffalo, NY",BUF,11
LRD,"Laredo, TX",LRD,11
RDU,"Raleigh/Durham, NC",RDU,11
TVC,"Traverse City, MI",TVC,11
YIP,"Detroit, MI",YIP,11
BLD,"Boulder City, NV",BLD,11
GCN,"Grand Canyon, AZ",GCN,11
HSH,"Las Vegas, NV",HSH,11
PGA,"Page, AZ",PGA,11
ADQ,"Kodiak, AK",ADQ,12
ANI,"Aniak, AK",ANI,12
BET,"Bethel, AK",BET,12
VEE,"Venetie, AK",VEE,12
JNU,"Juneau, AK",JNU,12
ANC,"Anchorage, AK",ANC,12
CDB,"Cold Bay, AK",CDB,12
WRG,"Wrangell, AK",WRG,12
AKN,"King Salmon, AK",AKN,12
DLG,"Dillingham, AK",DLG,12
DUT,"Unalaska, AK",DUT,12
PTH,"Port Heiden, AK",PTH,12
WFB,"Ketchikan, AK",WFB,12
MIA,"Miami, FL",MIA,9
PGD,"Punta Gorda, FL",PGD,11
BFI,"Seattle, WA",BFI,12
MEM,"Memphis, TN",MEM,12
PDX,"Portland, OR",PDX,12
ADQ,"Kodiak, AK",ADQ,11
FAI,"Fairbanks, AK",FAI,11
AKN,"King Salmon, AK",AKN,11
CDB,"Cold Bay, AK",CDB,11
DLG,"Dillingham, AK",DLG,11
EGX,"Egegik, AK",EGX,11
KCQ,"Chignik, AK",KCQ,11
KLL,"Levelock, AK",KLL,11
VGT,"Las Vegas, NV",VGT,12
OPF,"Miami, FL",OPF,12
RIC,"Richmond, VA",RIC,12
BOI,"Boise, ID",BOI,12
PHX,"Phoenix, AZ",PHX,12
SSB,"Christiansted, VI",SSB,12
STX,"Christiansted, VI",STX,12
MIA,"Miami, FL",MIA,12
BED,"Bedford, MA",BED,12
LRD,"Laredo, TX",LRD,12
STL,"St. Louis, MO",STL,12
YIP,"Detroit, MI",YIP,12
DFW,"Dallas/Fort Worth, TX",DFW,12
MSP,"Minneapolis, MN",MSP,12
ONT,"Ontario, CA",ONT,12
BGR,"Bangor, ME",BGR,12
MIA,"Miami, FL",MIA,10
FRD,"Friday Harbor, WA",FRD,12
KEH,"Kenmore, WA",KEH,12
LKE,"Seattle, WA",LKE,12
WSX,"Westsound, WA",WSX,12
BLD,"Boulder City, NV",BLD,12
GCN,"Grand Canyon, AZ",GCN,12
PGA,"Page, AZ",PGA,12
CSG,"Columbus, GA",CSG,12
PGD,"Punta Gorda, FL",PGD,12
DOV,"Dover, DE",DOV,11
ORD,"Chicago, IL",ORD,11
IAH,"Houston, TX",IAH,12
CGA,"Craig, AK",CGA,10
CGA,"Craig, AK",CGA,11
CGA,"Craig, AK",CGA,12
ZXH,"Chomondely Sound, AK",ZXH,12
PHX,"Phoenix, AZ",PHX,1
SEA,"Seattle, WA",SEA,1
STL,"St. Louis, MO",STL,1
MEM,"Memphis, TN",MEM,11
PDX,"Portland, OR",PDX,11
